ID,Measure,Income ,Time,Time_type,Ethnicity,Ethnicity_type,Geography,Value,Value_type,Denominator
1174_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2017,Three-year average,Bangladeshi,ONS 5+2,K02000001,5,%,275
1175_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2017,Three-year average,Black,ONS 5+2,K02000001,4,%,1313
1176_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2017,Three-year average,Chinese,ONS 5+2,K02000001,5,%,229
1177_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2017,Three-year average,Indian,ONS 5+2,K02000001,5,%,1046
1178_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2017,Three-year average,Mixed,ONS 5+2,K02000001,4,%,498
1179_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2017,Three-year average,Other,ONS 5+2,K02000001,4,%,588
1180_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2017,Three-year average,Pakistani,ONS 5+2,K02000001,4,%,653
1181_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2017,Three-year average,White,ONS 5+2,K02000001,4,%,52533
1182_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2017,Three-year average,White British,ONS 5+2,K02000001,4,%,49674
1183_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2017,Three-year average,White other,ONS 5+2,K02000001,4,%,2859
1184_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2017,Three-year average,All,ONS 5+2,K02000001,3,%,57498
1185_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2017,Three-year average,Asian other,ONS 5+2,K02000001,4,%,363
1186_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2017,Three-year average,Asian,ONS 5+2,K02000001,4,%,2566
1187_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2017,Three-year average,Bangladeshi,ONS 5+2,K02000001,2,%,275
1188_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2017,Three-year average,Black,ONS 5+2,K02000001,3,%,1313
1189_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2017,Three-year average,Chinese,ONS 5+2,K02000001,4,%,229
1190_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2017,Three-year average,Indian,ONS 5+2,K02000001,6,%,1046
1191_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2017,Three-year average,Mixed,ONS 5+2,K02000001,2,%,498
1192_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2017,Three-year average,Other,ONS 5+2,K02000001,3,%,588
1193_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2017,Three-year average,Pakistani,ONS 5+2,K02000001,1,%,653
1194_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2017,Three-year average,White,ONS 5+2,K02000001,3,%,52533
1195_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2017,Three-year average,White British,ONS 5+2,K02000001,3,%,49674
1196_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2017,Three-year average,White other,ONS 5+2,K02000001,3,%,2859
1197_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2017,Three-year average,All,ONS 5+2,K02000001,2,%,57498
1198_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2017,Three-year average,Asian other,ONS 5+2,K02000001,3,%,363
1199_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2017,Three-year average,Asian,ONS 5+2,K02000001,2,%,2566
1200_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2017,Three-year average,Bangladeshi,ONS 5+2,K02000001,1,%,275
1201_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2017,Three-year average,Black,ONS 5+2,K02000001,1,%,1313
1202_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2017,Three-year average,Chinese,ONS 5+2,K02000001,2,%,229
1203_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2017,Three-year average,Indian,ONS 5+2,K02000001,4,%,1046
1204_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2017,Three-year average,Mixed,ONS 5+2,K02000001,2,%,498
1205_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2017,Three-year average,Other,ONS 5+2,K02000001,2,%,588
1206_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2017,Three-year average,Pakistani,ONS 5+2,K02000001,1,%,653
1207_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2017,Three-year average,White,ONS 5+2,K02000001,2,%,52533
1208_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2017,Three-year average,White British,ONS 5+2,K02000001,2,%,49674
1209_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2017,Three-year average,White other,ONS 5+2,K02000001,3,%,2859
1210_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2017,Three-year average,All,ONS 5+2,K02000001,6,%,57498
1211_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2017,Three-year average,Asian other,ONS 5+2,K02000001,5,%,363
1212_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2017,Three-year average,Asian,ONS 5+2,K02000001,9,%,2566
1213_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2017,Three-year average,Bangladeshi,ONS 5+2,K02000001,2,%,275
1214_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2017,Three-year average,Black,ONS 5+2,K02000001,3,%,1313
1215_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2017,Three-year average,Chinese,ONS 5+2,K02000001,9,%,229
1216_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2017,Three-year average,Indian,ONS 5+2,K02000001,14,%,1046
1217_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2017,Three-year average,Mixed,ONS 5+2,K02000001,8,%,498
1218_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2017,Three-year average,Other,ONS 5+2,K02000001,10,%,588
1219_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2017,Three-year average,Pakistani,ONS 5+2,K02000001,4,%,653
1220_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2017,Three-year average,White,ONS 5+2,K02000001,6,%,52533
1221_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2017,Three-year average,White British,ONS 5+2,K02000001,6,%,49674
1222_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2017,Three-year average,White other,ONS 5+2,K02000001,8,%,2859
1223_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2017,Three-year average,All,ONS 5+2,K02000001,20,%,57498
1224_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2017,Three-year average,Asian other,ONS 5+2,K02000001,10,%,363
1225_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2017,Three-year average,Asian,ONS 5+2,K02000001,14,%,2566
1226_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2017,Three-year average,Bangladeshi,ONS 5+2,K02000001,20,%,275
1227_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2017,Three-year average,Black,ONS 5+2,K02000001,22,%,1313
1228_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2017,Three-year average,Chinese,ONS 5+2,K02000001,19,%,229
1229_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2017,Three-year average,Indian,ONS 5+2,K02000001,12,%,1046
1230_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2017,Three-year average,Mixed,ONS 5+2,K02000001,18,%,498
1231_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2017,Three-year average,Other,ONS 5+2,K02000001,21,%,588
1232_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2017,Three-year average,Pakistani,ONS 5+2,K02000001,16,%,653
1233_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2017,Three-year average,White,ONS 5+2,K02000001,21,%,52533
1234_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2017,Three-year average,White British,ONS 5+2,K02000001,21,%,49674
1235_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2017,Three-year average,White other,ONS 5+2,K02000001,14,%,2859
1236_household,Average weekly household income by ethnic group of the head of the household,"GBP 400 or more, but less than GBP 600",2017,Three-year average,All,ONS 5+2,K02000001,19,%,57498
1237_household,Average weekly household income by ethnic group of the head of the household,"GBP 400 or more, but less than GBP 600",2017,Three-year average,Asian other,ONS 5+2,K02000001,18,%,363
1238_household,Average weekly household income by ethnic group of the head of the household,"GBP 400 or more, but less than GBP 600",2017,Three-year average,Asian,ONS 5+2,K02000001,18,%,2566
1239_household,Average weekly household income by ethnic group of the head of the household,"GBP 400 or more, but less than GBP 600",2017,Three-year average,Bangladeshi,ONS 5+2,K02000001,20,%,275
1240_household,Average weekly household income by ethnic group of the head of the household,"GBP 400 or more, but less than GBP 600",2017,Three-year average,Black,ONS 5+2,K02000001,25,%,1313
1241_household,Average weekly household income by ethnic group of the head of the household,"GBP 400 or more, but less than GBP 600",2017,Three-year average,Chinese,ONS 5+2,K02000001,19,%,229
1242_household,Average weekly household income by ethnic group of the head of the household,"GBP 400 or more, but less than GBP 600",2017,Three-year average,Indian,ONS 5+2,K02000001,13,%,1046
1243_household,Average weekly household income by ethnic group of the head of the household,"GBP 400 or more, but less than GBP 600",2017,Three-year average,Mixed,ONS 5+2,K02000001,16,%,498
1244_household,Average weekly household income by ethnic group of the head of the household,"GBP 400 or more, but less than GBP 600",2017,Three-year average,Other,ONS 5+2,K02000001,18,%,588
1245_household,Average weekly household income by ethnic group of the head of the household,"GBP 400 or more, but less than GBP 600",2017,Three-year average,Pakistani,ONS 5+2,K02000001,24,%,653
1246_household,Average weekly household income by ethnic group of the head of the household,"GBP 400 or more, but less than GBP 600",2017,Three-year average,White,ONS 5+2,K02000001,19,%,52533
1247_household,Average weekly household income by ethnic group of the head of the household,"GBP 400 or more, but less than GBP 600",2017,Three-year average,White British,ONS 5+2,K02000001,19,%,49674
1248_household,Average weekly household income by ethnic group of the head of the household,"GBP 400 or more, but less than GBP 600",2017,Three-year average,White other,ONS 5+2,K02000001,17,%,2859
1249_household,Average weekly household income by ethnic group of the head of the household,"GBP 600 or more, but less than GBP 800",2017,Three-year average,All,ONS 5+2,K02000001,14,%,57498
1250_household,Average weekly household income by ethnic group of the head of the household,"GBP 600 or more, but less than GBP 800",2017,Three-year average,Asian other,ONS 5+2,K02000001,19,%,363
1251_household,Average weekly household income by ethnic group of the head of the household,"GBP 600 or more, but less than GBP 800",2017,Three-year average,Asian,ONS 5+2,K02000001,16,%,2566
1252_household,Average weekly household income by ethnic group of the head of the household,"GBP 600 or more, but less than GBP 800",2017,Three-year average,Bangladeshi,ONS 5+2,K02000001,23,%,275
1253_household,Average weekly household income by ethnic group of the head of the household,"GBP 600 or more, but less than GBP 800",2017,Three-year average,Black,ONS 5+2,K02000001,14,%,1313
1254_household,Average weekly household income by ethnic group of the head of the household,"GBP 600 or more, but less than GBP 800",2017,Three-year average,Chinese,ONS 5+2,K02000001,14,%,229
1255_household,Average weekly household income by ethnic group of the head of the household,"GBP 600 or more, but less than GBP 800",2017,Three-year average,Indian,ONS 5+2,K02000001,11,%,1046
1256_household,Average weekly household income by ethnic group of the head of the household,"GBP 600 or more, but less than GBP 800",2017,Three-year average,Mixed,ONS 5+2,K02000001,14,%,498
1257_household,Average weekly household income by ethnic group of the head of the household,"GBP 600 or more, but less than GBP 800",2017,Three-year average,Other,ONS 5+2,K02000001,14,%,588
1258_household,Average weekly household income by ethnic group of the head of the household,"GBP 600 or more, but less than GBP 800",2017,Three-year average,Pakistani,ONS 5+2,K02000001,19,%,653
1259_household,Average weekly household income by ethnic group of the head of the household,"GBP 600 or more, but less than GBP 800",2017,Three-year average,White,ONS 5+2,K02000001,14,%,52533
1260_household,Average weekly household income by ethnic group of the head of the household,"GBP 600 or more, but less than GBP 800",2017,Three-year average,White British,ONS 5+2,K02000001,14,%,49674
1261_household,Average weekly household income by ethnic group of the head of the household,"GBP 600 or more, but less than GBP 800",2017,Three-year average,White other,ONS 5+2,K02000001,17,%,2859
1262_household,Average weekly household income by ethnic group of the head of the household,"GBP 800 or more, but less than GBP 1,000",2017,Three-year average,All,ONS 5+2,K02000001,11,%,57498
1263_household,Average weekly household income by ethnic group of the head of the household,"GBP 800 or more, but less than GBP 1,000",2017,Three-year average,Asian other,ONS 5+2,K02000001,11,%,363
1264_household,Average weekly household income by ethnic group of the head of the household,"GBP 800 or more, but less than GBP 1,000",2017,Three-year average,Asian,ONS 5+2,K02000001,11,%,2566
1265_household,Average weekly household income by ethnic group of the head of the household,"GBP 800 or more, but less than GBP 1,000",2017,Three-year average,Bangladeshi,ONS 5+2,K02000001,11,%,275
1266_household,Average weekly household income by ethnic group of the head of the household,"GBP 800 or more, but less than GBP 1,000",2017,Three-year average,Black,ONS 5+2,K02000001,9,%,1313
1267_household,Average weekly household income by ethnic group of the head of the household,"GBP 800 or more, but less than GBP 1,000",2017,Three-year average,Chinese,ONS 5+2,K02000001,5,%,229
1268_household,Average weekly household income by ethnic group of the head of the household,"GBP 800 or more, but less than GBP 1,000",2017,Three-year average,Indian,ONS 5+2,K02000001,12,%,1046
1269_household,Average weekly household income by ethnic group of the head of the household,"GBP 800 or more, but less than GBP 1,000",2017,Three-year average,Mixed,ONS 5+2,K02000001,10,%,498
1270_household,Average weekly household income by ethnic group of the head of the household,"GBP 800 or more, but less than GBP 1,000",2017,Three-year average,Other,ONS 5+2,K02000001,8,%,588
1271_household,Average weekly household income by ethnic group of the head of the household,"GBP 800 or more, but less than GBP 1,000",2017,Three-year average,Pakistani,ONS 5+2,K02000001,11,%,653
1272_household,Average weekly household income by ethnic group of the head of the household,"GBP 800 or more, but less than GBP 1,000",2017,Three-year average,White,ONS 5+2,K02000001,11,%,52533
1273_household,Average weekly household income by ethnic group of the head of the household,"GBP 800 or more, but less than GBP 1,000",2017,Three-year average,White British,ONS 5+2,K02000001,11,%,49674
1274_household,Average weekly household income by ethnic group of the head of the household,"GBP 800 or more, but less than GBP 1,000",2017,Three-year average,White other,ONS 5+2,K02000001,13,%,2859
1275_household,Average weekly household income by ethnic group of the head of the household,Less than GBP 200,2017,Three-year average,All,ONS 5+2,K02000001,6,%,57498
1276_household,Average weekly household income by ethnic group of the head of the household,Less than GBP 200,2017,Three-year average,Asian other,ONS 5+2,K02000001,7,%,363
1277_household,Average weekly household income by ethnic group of the head of the household,Less than GBP 200,2017,Three-year average,Asian,ONS 5+2,K02000001,6,%,2566
1278_household,Average weekly household income by ethnic group of the head of the household,Less than GBP 200,2017,Three-year average,Bangladeshi,ONS 5+2,K02000001,4,%,275
1279_household,Average weekly household income by ethnic group of the head of the household,Less than GBP 200,2017,Three-year average,Black,ONS 5+2,K02000001,8,%,1313
1280_household,Average weekly household income by ethnic group of the head of the household,Less than GBP 200,2017,Three-year average,Chinese,ONS 5+2,K02000001,9,%,229
1281_household,Average weekly household income by ethnic group of the head of the household,Less than GBP 200,2017,Three-year average,Indian,ONS 5+2,K02000001,5,%,1046
1282_household,Average weekly household income by ethnic group of the head of the household,Less than GBP 200,2017,Three-year average,Mixed,ONS 5+2,K02000001,9,%,498
1283_household,Average weekly household income by ethnic group of the head of the household,Less than GBP 200,2017,Three-year average,Other,ONS 5+2,K02000001,8,%,588
1284_household,Average weekly household income by ethnic group of the head of the household,Less than GBP 200,2017,Three-year average,Pakistani,ONS 5+2,K02000001,7,%,653
1285_household,Average weekly household income by ethnic group of the head of the household,Less than GBP 200,2017,Three-year average,White,ONS 5+2,K02000001,6,%,52533
1286_household,Average weekly household income by ethnic group of the head of the household,Less than GBP 200,2017,Three-year average,White British,ONS 5+2,K02000001,7,%,49674
1287_household,Average weekly household income by ethnic group of the head of the household,Less than GBP 200,2017,Three-year average,White other,ONS 5+2,K02000001,5,%,2859
1288_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,000 or more, but less than GBP 1,200",2018,Three-year average,All,ONS 5+2,K02000001,8,%,48386
1289_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,000 or more, but less than GBP 1,200",2018,Three-year average,Asian other,ONS 5+2,K02000001,9,%,306
1290_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,000 or more, but less than GBP 1,200",2018,Three-year average,Asian,ONS 5+2,K02000001,9,%,2135
1291_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,000 or more, but less than GBP 1,200",2018,Three-year average,Bangladeshi,ONS 5+2,K02000001,9,%,223
1292_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,000 or more, but less than GBP 1,200",2018,Three-year average,Black,ONS 5+2,K02000001,7,%,1086
1293_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,000 or more, but less than GBP 1,200",2018,Three-year average,Chinese,ONS 5+2,K02000001,11,%,188
1294_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,000 or more, but less than GBP 1,200",2018,Three-year average,Indian,ONS 5+2,K02000001,9,%,888
1295_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,000 or more, but less than GBP 1,200",2018,Three-year average,Mixed,ONS 5+2,K02000001,10,%,441
1296_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,000 or more, but less than GBP 1,200",2018,Three-year average,Other,ONS 5+2,K02000001,6,%,496
1297_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,000 or more, but less than GBP 1,200",2018,Three-year average,Pakistani,ONS 5+2,K02000001,8,%,530
1298_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,000 or more, but less than GBP 1,200",2018,Three-year average,White,ONS 5+2,K02000001,8,%,44228
1299_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,000 or more, but less than GBP 1,200",2018,Three-year average,White British,ONS 5+2,K02000001,8,%,41909
1300_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,000 or more, but less than GBP 1,200",2018,Three-year average,White other,ONS 5+2,K02000001,9,%,2319
1301_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,200 or more, but less than GBP 1,400",2018,Three-year average,All,ONS 5+2,K02000001,6,%,48386
1302_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,200 or more, but less than GBP 1,400",2018,Three-year average,Asian other,ONS 5+2,K02000001,9,%,306
1303_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,200 or more, but less than GBP 1,400",2018,Three-year average,Asian,ONS 5+2,K02000001,6,%,2135
1304_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,200 or more, but less than GBP 1,400",2018,Three-year average,Bangladeshi,ONS 5+2,K02000001,1,%,223
1305_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,200 or more, but less than GBP 1,400",2018,Three-year average,Black,ONS 5+2,K02000001,5,%,1086
1306_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,200 or more, but less than GBP 1,400",2018,Three-year average,Chinese,ONS 5+2,K02000001,6,%,188
1307_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,200 or more, but less than GBP 1,400",2018,Three-year average,Indian,ONS 5+2,K02000001,6,%,888
1308_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,200 or more, but less than GBP 1,400",2018,Three-year average,Mixed,ONS 5+2,K02000001,7,%,441
1309_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,200 or more, but less than GBP 1,400",2018,Three-year average,Other,ONS 5+2,K02000001,5,%,496
1310_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,200 or more, but less than GBP 1,400",2018,Three-year average,Pakistani,ONS 5+2,K02000001,7,%,530
1311_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,200 or more, but less than GBP 1,400",2018,Three-year average,White,ONS 5+2,K02000001,6,%,44228
1312_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,200 or more, but less than GBP 1,400",2018,Three-year average,White British,ONS 5+2,K02000001,6,%,41909
1313_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,200 or more, but less than GBP 1,400",2018,Three-year average,White other,ONS 5+2,K02000001,6,%,2319
1314_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2018,Three-year average,All,ONS 5+2,K02000001,4,%,48386
1315_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2018,Three-year average,Asian other,ONS 5+2,K02000001,7,%,306
1316_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2018,Three-year average,Asian,ONS 5+2,K02000001,5,%,2135
1317_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2018,Three-year average,Bangladeshi,ONS 5+2,K02000001,3,%,223
1318_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2018,Three-year average,Black,ONS 5+2,K02000001,3,%,1086
1319_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2018,Three-year average,Chinese,ONS 5+2,K02000001,5,%,188
1320_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2018,Three-year average,Indian,ONS 5+2,K02000001,5,%,888
1321_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2018,Three-year average,Mixed,ONS 5+2,K02000001,6,%,441
1322_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2018,Three-year average,Other,ONS 5+2,K02000001,5,%,496
1323_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2018,Three-year average,Pakistani,ONS 5+2,K02000001,5,%,530
1324_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2018,Three-year average,White,ONS 5+2,K02000001,4,%,44228
1325_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2018,Three-year average,White British,ONS 5+2,K02000001,4,%,41909
1326_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2018,Three-year average,White other,ONS 5+2,K02000001,6,%,2319
1327_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2018,Three-year average,All,ONS 5+2,K02000001,3,%,48386
1328_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2018,Three-year average,Asian other,ONS 5+2,K02000001,4,%,306
1329_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2018,Three-year average,Asian,ONS 5+2,K02000001,3,%,2135
1330_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2018,Three-year average,Bangladeshi,ONS 5+2,K02000001,1,%,223
1331_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2018,Three-year average,Black,ONS 5+2,K02000001,2,%,1086
1332_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2018,Three-year average,Chinese,ONS 5+2,K02000001,3,%,188
1333_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2018,Three-year average,Indian,ONS 5+2,K02000001,4,%,888
1334_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2018,Three-year average,Mixed,ONS 5+2,K02000001,1,%,441
1335_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2018,Three-year average,Other,ONS 5+2,K02000001,5,%,496
1336_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2018,Three-year average,Pakistani,ONS 5+2,K02000001,1,%,530
1337_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2018,Three-year average,White,ONS 5+2,K02000001,3,%,44228
1338_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2018,Three-year average,White British,ONS 5+2,K02000001,3,%,41909
1339_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2018,Three-year average,White other,ONS 5+2,K02000001,3,%,2319
1340_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2018,Three-year average,All,ONS 5+2,K02000001,2,%,48386
1341_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2018,Three-year average,Asian other,ONS 5+2,K02000001,2,%,306
1342_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2018,Three-year average,Asian,ONS 5+2,K02000001,2,%,2135
1343_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2018,Three-year average,Bangladeshi,ONS 5+2,K02000001,1,%,223
1344_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2018,Three-year average,Black,ONS 5+2,K02000001,1,%,1086
1345_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2018,Three-year average,Chinese,ONS 5+2,K02000001,3,%,188
1346_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2018,Three-year average,Indian,ONS 5+2,K02000001,3,%,888
1347_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2018,Three-year average,Mixed,ONS 5+2,K02000001,2,%,441
1348_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2018,Three-year average,Other,ONS 5+2,K02000001,3,%,496
1349_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2018,Three-year average,Pakistani,ONS 5+2,K02000001,1,%,530
1350_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2018,Three-year average,White,ONS 5+2,K02000001,2,%,44228
1351_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2018,Three-year average,White British,ONS 5+2,K02000001,2,%,41909
1352_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2018,Three-year average,White other,ONS 5+2,K02000001,3,%,2319
